datetime,traffic_volume,Trucks,Cars,Bikes,taxi,Bus,Auto,others,Location
19-10-2012 04:00,720,21,230,216,21,21,208,3,Rabale
19-10-2012 04:00,720,21,230,216,21,21,208,3,Rabale
19-10-2012 04:00,720,21,230,216,21,21,208,3,Rabale
19-10-2012 04:00,720,21,230,216,21,21,208,3,Rabale
19-10-2012 05:00,2370,71,758,711,71,71,687,1,Rabale
19-10-2012 05:00,2370,71,758,711,71,71,687,1,Rabale
19-10-2012 06:00,5162,154,1651,1548,154,154,1496,5,Rabale
19-10-2012 06:00,5162,154,1651,1548,154,154,1496,5,Rabale
19-10-2012 06:00,5162,154,1651,1548,154,154,1496,5,Rabale
19-10-2012 07:00,5777,173,1848,1733,173,173,1675,2,Rabale
19-10-2012 07:00,5777,173,1848,1733,173,173,1675,2,Rabale
19-10-2012 08:00,5235,157,1675,1570,157,157,1518,1,Rabale
19-10-2012 08:00,5235,157,1675,1570,157,157,1518,1,Rabale
19-10-2012 08:00,5235,157,1675,1570,157,157,1518,1,Rabale
19-10-2012 09:00,4606,138,1473,1381,138,138,1335,3,Rabale
19-10-2012 09:00,4606,138,1473,1381,138,138,1335,3,Rabale
19-10-2012 10:00,4328,129,1384,1298,129,129,1255,4,Rabale
19-10-2012 11:00,4282,128,1370,1284,128,128,1241,3,Rabale
19-10-2012 12:00,4489,134,1436,1346,134,134,1301,4,Rabale
19-10-2012 13:00,4908,147,1570,1472,147,147,1423,2,Rabale
19-10-2012 14:00,5620,168,1798,1686,168,168,1629,3,Rabale
19-10-2012 15:00,5849,175,1871,1754,175,175,1696,3,Rabale
19-10-2012 15:00,5849,175,1871,1754,175,175,1696,3,Rabale
19-10-2012 16:00,4945,148,1582,1483,148,148,1434,2,Rabale
19-10-2012 17:00,4619,138,1478,1385,138,138,1339,3,Rabale
19-10-2012 18:00,4479,134,1433,1343,134,134,1298,3,Rabale
19-10-2012 19:00,3804,114,1217,1141,114,114,1103,1,Rabale
19-10-2012 20:00,2908,87,930,872,87,87,843,2,Rabale
19-10-2012 21:00,2942,88,941,882,88,88,853,2,Rabale
19-10-2012 22:00,3077,92,984,923,92,92,892,2,Rabale
19-10-2012 22:00,3077,92,984,923,92,92,892,2,Rabale
19-10-2012 23:00,2051,61,656,615,61,61,594,3,Rabale
19-10-2012 23:00,2051,61,656,615,61,61,594,3,Rabale
19-10-2012 23:00,2051,61,656,615,61,61,594,3,Rabale
20-10-2012 00:00,1270,38,406,381,38,38,368,1,Rabale
20-10-2012 00:00,1270,38,406,381,38,38,368,1,Rabale
20-10-2012 01:00,773,23,247,231,23,23,224,2,Rabale
20-10-2012 01:00,773,23,247,231,23,23,224,2,Rabale
20-10-2012 02:00,589,17,188,176,17,17,170,4,Rabale
20-10-2012 03:00,432,12,138,129,12,12,125,4,Rabale
20-10-2012 03:00,432,12,138,129,12,12,125,4,Rabale
20-10-2012 04:00,401,12,128,120,12,12,116,1,Rabale
20-10-2012 04:00,401,12,128,120,12,12,116,1,Rabale
20-10-2012 04:00,401,12,128,120,12,12,116,1,Rabale
20-10-2012 05:00,759,22,242,227,22,22,220,4,Rabale
20-10-2012 05:00,759,22,242,227,22,22,220,4,Rabale
20-10-2012 05:00,759,22,242,227,22,22,220,4,Rabale
20-10-2012 06:00,1313,39,420,393,39,39,380,3,Rabale
20-10-2012 06:00,1313,39,420,393,39,39,380,3,Rabale
20-10-2012 06:00,1313,39,420,393,39,39,380,3,Rabale
20-10-2012 07:00,1824,54,583,547,54,54,528,4,Rabale
20-10-2012 07:00,1824,54,583,547,54,54,528,4,Rabale
20-10-2012 07:00,1824,54,583,547,54,54,528,4,Rabale
20-10-2012 08:00,2787,83,891,836,83,83,808,3,Rabale
20-10-2012 08:00,2787,83,891,836,83,83,808,3,Rabale
20-10-2012 08:00,2787,83,891,836,83,83,808,3,Rabale
20-10-2012 09:00,3713,111,1188,1113,111,111,1076,3,Rabale
20-10-2012 09:00,3713,111,1188,1113,111,111,1076,3,Rabale
20-10-2012 09:00,3713,111,1188,1113,111,111,1076,3,Rabale
20-10-2012 09:00,3713,111,1188,1113,111,111,1076,3,Rabale
20-10-2012 10:00,3815,114,1220,1144,114,114,1106,3,Rabale
20-10-2012 10:00,3815,114,1220,1144,114,114,1106,3,Rabale
20-10-2012 10:00,3815,114,1220,1144,114,114,1106,3,Rabale
20-10-2012 10:00,3815,114,1220,1144,114,114,1106,3,Rabale
20-10-2012 11:00,4339,130,1388,1301,130,130,1258,2,Rabale
20-10-2012 11:00,4339,130,1388,1301,130,130,1258,2,Rabale
20-10-2012 11:00,4339,130,1388,1301,130,130,1258,2,Rabale
20-10-2012 12:00,4613,138,1476,1383,138,138,1337,3,Rabale
20-10-2012 12:00,4613,138,1476,1383,138,138,1337,3,Rabale
20-10-2012 12:00,4613,138,1476,1383,138,138,1337,3,Rabale
20-10-2012 12:00,4613,138,1476,1383,138,138,1337,3,Rabale
20-10-2012 13:00,4507,135,1442,1352,135,135,1307,1,Rabale
20-10-2012 14:00,4452,133,1424,1335,133,133,1291,3,Rabale
20-10-2012 15:00,4636,139,1483,1390,139,139,1344,2,Rabale
20-10-2012 16:00,4810,144,1539,1443,144,144,1394,2,Rabale
20-10-2012 17:00,5125,153,1640,1537,153,153,1486,3,Rabale
20-10-2012 18:00,4337,130,1387,1301,130,130,1257,2,Rabale
20-10-2012 19:00,3644,109,1166,1093,109,109,1056,2,Rabale
20-10-2012 20:00,3107,93,994,932,93,93,901,1,Rabale
20-10-2012 21:00,2929,87,937,878,87,87,849,4,Rabale
20-10-2012 22:00,2865,85,916,859,85,85,830,5,Rabale
20-10-2012 23:00,2340,70,748,702,70,70,678,2,Rabale
21-10-2012 00:00,1372,41,439,411,41,41,397,2,Rabale
21-10-2012 08:00,1928,57,616,578,57,57,559,4,Rabale
21-10-2012 08:00,1928,57,616,578,57,57,559,4,Rabale
21-10-2012 17:00,4695,140,1502,1408,140,140,1361,4,Rabale
21-10-2012 18:00,4335,130,1387,1300,130,130,1257,1,Rabale
21-10-2012 22:00,1583,47,506,474,47,47,459,3,Rabale
21-10-2012 23:00,959,28,306,287,28,28,278,4,Rabale
22-10-2012 00:00,498,14,159,149,14,14,144,4,Rabale
22-10-2012 01:00,306,9,97,91,9,9,88,3,Rabale
22-10-2012 02:00,259,7,82,77,7,7,75,4,Rabale
22-10-2012 03:00,324,9,103,97,9,9,93,4,Rabale
22-10-2012 04:00,806,24,257,241,24,24,233,3,Rabale
22-10-2012 05:00,2622,78,839,786,78,78,760,3,Rabale
22-10-2012 06:00,5456,163,1745,1636,163,163,1582,4,Rabale
22-10-2012 10:00,4324,129,1383,1297,129,129,1253,4,Rabale
22-10-2012 11:00,4378,131,1400,1313,131,131,1269,3,Rabale
22-10-2012 12:00,4639,139,1484,1391,139,139,1345,2,Rabale
22-10-2012 13:00,4546,136,1454,1363,136,136,1318,3,Rabale
22-10-2012 14:00,5006,150,1601,1501,150,150,1451,3,Rabale
22-10-2012 15:00,5361,160,1715,1608,160,160,1554,4,Rabale
22-10-2012 16:00,6101,183,1952,1830,183,183,1769,1,Rabale
22-10-2012 17:00,5781,173,1849,1734,173,173,1676,3,Rabale
22-10-2012 18:00,4272,128,1367,1281,128,128,1238,2,Rabale
22-10-2012 19:00,3091,92,989,927,92,92,896,3,Rabale
22-10-2012 20:00,2434,73,778,730,73,73,705,2,Rabale
22-10-2012 21:00,1984,59,634,595,59,59,575,3,Rabale
22-10-2012 22:00,1383,41,442,414,41,41,401,3,Rabale
22-10-2012 23:00,959,28,306,287,28,28,278,4,Rabale
23-10-2012 00:00,511,15,163,153,15,15,148,2,Rabale
23-10-2012 01:00,346,10,110,103,10,10,100,3,Rabale
23-10-2012 02:00,253,7,80,75,7,7,73,4,Rabale
23-10-2012 03:00,349,10,111,104,10,10,101,3,Rabale
23-10-2012 04:00,807,24,258,242,24,24,234,1,Rabale
23-10-2012 05:00,2669,80,854,800,80,80,774,1,Rabale
23-10-2012 06:00,5210,156,1667,1563,156,156,1510,2,Rabale
23-10-2012 07:00,6083,182,1946,1824,182,182,1764,3,Rabale
23-10-2012 08:00,5790,173,1852,1737,173,173,1679,3,Rabale
23-10-2012 09:00,5484,164,1754,1645,164,164,1590,3,Rabale
23-10-2012 10:00,4407,132,1410,1322,132,132,1278,1,Rabale
23-10-2012 11:00,4725,141,1512,1417,141,141,1370,3,Rabale
23-10-2012 12:00,4826,144,1544,1447,144,144,1399,4,Rabale
23-10-2012 13:00,4945,148,1582,1483,148,148,1434,2,Rabale
23-10-2012 14:00,5065,151,1620,1519,151,151,1468,5,Rabale
23-10-2012 15:00,5618,168,1797,1685,168,168,1629,3,Rabale
23-10-2012 16:00,6094,182,1950,1828,182,182,1767,3,Rabale
23-10-2012 17:00,5844,175,1870,1753,175,175,1694,2,Rabale
23-10-2012 18:00,4649,139,1487,1394,139,139,1348,3,Rabale
23-10-2012 19:00,3180,95,1017,954,95,95,922,2,Rabale
23-10-2012 20:00,2963,88,948,888,88,88,859,4,Rabale
23-10-2012 21:00,2450,73,784,735,73,73,710,2,Rabale
23-10-2012 22:00,1613,48,516,483,48,48,467,3,Rabale
23-10-2012 23:00,1021,30,326,306,30,30,296,3,Rabale
24-10-2012 00:00,580,17,185,174,17,17,168,2,Rabale
24-10-2012 00:00,580,17,185,174,17,17,168,2,Rabale
24-10-2012 01:00,298,8,95,89,8,8,86,4,Rabale
24-10-2012 02:00,261,7,83,78,7,7,75,4,Rabale
24-10-2012 03:00,408,12,130,122,12,12,118,2,Rabale
24-10-2012 03:00,408,12,130,122,12,12,118,2,Rabale
24-10-2012 04:00,793,23,253,237,23,23,229,5,Rabale
24-10-2012 04:00,793,23,253,237,23,23,229,5,Rabale
24-10-2012 05:00,2643,79,845,792,79,79,766,3,Rabale
24-10-2012 05:00,2643,79,845,792,79,79,766,3,Rabale
24-10-2012 05:00,2643,79,845,792,79,79,766,3,Rabale
24-10-2012 06:00,5593,167,1789,1677,167,167,1621,5,Rabale
24-10-2012 06:00,5593,167,1789,1677,167,167,1621,5,Rabale
24-10-2012 06:00,5593,167,1789,1677,167,167,1621,5,Rabale
24-10-2012 06:00,5593,167,1789,1677,167,167,1621,5,Rabale
24-10-2012 07:00,5722,171,1831,1716,171,171,1659,3,Rabale
24-10-2012 07:00,5722,171,1831,1716,171,171,1659,3,Rabale
24-10-2012 08:00,5607,168,1794,1682,168,168,1626,1,Rabale
24-10-2012 08:00,5607,168,1794,1682,168,168,1626,1,Rabale
24-10-2012 08:00,5607,168,1794,1682,168,168,1626,1,Rabale
24-10-2012 08:00,5607,168,1794,1682,168,168,1626,1,Rabale
24-10-2012 09:00,5492,164,1757,1647,164,164,1592,4,Rabale
24-10-2012 09:00,5492,164,1757,1647,164,164,1592,4,Rabale
24-10-2012 09:00,5492,164,1757,1647,164,164,1592,4,Rabale
24-10-2012 10:00,4542,136,1453,1362,136,136,1317,2,Rabale
24-10-2012 11:00,4720,141,1510,1416,141,141,1368,3,Rabale
24-10-2012 11:00,4720,141,1510,1416,141,141,1368,3,Rabale
24-10-2012 12:00,4982,149,1594,1494,149,149,1444,3,Rabale
24-10-2012 12:00,4982,149,1594,1494,149,149,1444,3,Rabale
24-10-2012 12:00,4982,149,1594,1494,149,149,1444,3,Rabale
24-10-2012 13:00,5032,150,1610,1509,150,150,1459,4,Rabale
24-10-2012 13:00,5032,150,1610,1509,150,150,1459,4,Rabale
24-10-2012 13:00,5032,150,1610,1509,150,150,1459,4,Rabale
24-10-2012 14:00,5212,156,1667,1563,156,156,1511,3,Rabale
24-10-2012 14:00,5212,156,1667,1563,156,156,1511,3,Rabale
24-10-2012 15:00,5661,169,1811,1698,169,169,1641,4,Rabale
24-10-2012 15:00,5661,169,1811,1698,169,169,1641,4,Rabale
24-10-2012 15:00,5661,169,1811,1698,169,169,1641,4,Rabale
24-10-2012 16:00,5812,174,1859,1743,174,174,1685,3,Rabale
24-10-2012 17:00,5855,175,1873,1756,175,175,1697,4,Rabale
24-10-2012 17:00,5855,175,1873,1756,175,175,1697,4,Rabale
24-10-2012 18:00,4416,132,1413,1324,132,132,1280,3,Rabale
24-10-2012 18:00,4416,132,1413,1324,132,132,1280,3,Rabale
24-10-2012 19:00,3118,93,997,935,93,93,904,3,Rabale
24-10-2012 20:00,2877,86,920,863,86,86,834,2,Rabale
24-10-2012 20:00,2877,86,920,863,86,86,834,2,Rabale
24-10-2012 21:00,2498,74,799,749,74,74,724,4,Rabale
24-10-2012 22:00,1701,51,544,510,51,51,493,1,Rabale
24-10-2012 23:00,1028,30,328,308,30,30,298,4,Rabale
25-10-2012 00:00,578,17,184,173,17,17,167,3,Rabale
25-10-2012 01:00,354,10,113,106,10,10,102,3,Rabale
25-10-2012 02:00,272,8,87,81,8,8,78,2,Rabale
25-10-2012 03:00,370,11,118,111,11,11,107,1,Rabale
25-10-2012 04:00,809,24,258,242,24,24,234,3,Rabale
25-10-2012 04:00,809,24,258,242,24,24,234,3,Rabale
25-10-2012 05:00,2641,79,845,792,79,79,765,2,Rabale
25-10-2012 06:00,4957,148,1586,1487,148,148,1437,3,Rabale
25-10-2012 07:00,6036,181,1931,1810,181,181,1750,2,Rabale
25-10-2012 07:00,6036,181,1931,1810,181,181,1750,2,Rabale
25-10-2012 08:00,5309,159,1698,1592,159,159,1539,3,Rabale
25-10-2012 10:00,4438,133,1420,1331,133,133,1287,1,Rabale
25-10-2012 11:00,4723,141,1511,1416,141,141,1369,4,Rabale
25-10-2012 12:00,4879,146,1561,1463,146,146,1414,3,Rabale
25-10-2012 13:00,5062,151,1619,1518,151,151,1467,5,Rabale
25-10-2012 14:00,5450,163,1744,1635,163,163,1580,2,Rabale
25-10-2012 14:00,5450,163,1744,1635,163,163,1580,2,Rabale
25-10-2012 14:00,5450,163,1744,1635,163,163,1580,2,Rabale
25-10-2012 14:00,5450,163,1744,1635,163,163,1580,2,Rabale
25-10-2012 15:00,5888,176,1884,1766,176,176,1707,3,Rabale
25-10-2012 15:00,5888,176,1884,1766,176,176,1707,3,Rabale
25-10-2012 15:00,5888,176,1884,1766,176,176,1707,3,Rabale
25-10-2012 15:00,5888,176,1884,1766,176,176,1707,3,Rabale
25-10-2012 15:00,5888,176,1884,1766,176,176,1707,3,Rabale
25-10-2012 16:00,6473,194,2071,1941,194,194,1877,2,Rabale
25-10-2012 16:00,6473,194,2071,1941,194,194,1877,2,Rabale
25-10-2012 16:00,6473,194,2071,1941,194,194,1877,2,Rabale
25-10-2012 17:00,6488,194,2076,1946,194,194,1881,3,Rabale
25-10-2012 17:00,6488,194,2076,1946,194,194,1881,3,Rabale
25-10-2012 17:00,6488,194,2076,1946,194,194,1881,3,Rabale
25-10-2012 18:00,5351,160,1712,1605,160,160,1551,3,Rabale
25-10-2012 18:00,5351,160,1712,1605,160,160,1551,3,Rabale
25-10-2012 18:00,5351,160,1712,1605,160,160,1551,3,Rabale
25-10-2012 18:00,5351,160,1712,1605,160,160,1551,3,Rabale
25-10-2012 19:00,3500,105,1120,1050,105,105,1015,0,Rabale
25-10-2012 19:00,3500,105,1120,1050,105,105,1015,0,Rabale
25-10-2012 19:00,3500,105,1120,1050,105,105,1015,0,Rabale
25-10-2012 20:00,2856,85,913,856,85,85,828,4,Rabale
25-10-2012 20:00,2856,85,913,856,85,85,828,4,Rabale
25-10-2012 20:00,2856,85,913,856,85,85,828,4,Rabale
25-10-2012 21:00,2587,77,827,776,77,77,750,3,Rabale
25-10-2012 21:00,2587,77,827,776,77,77,750,3,Rabale
25-10-2012 21:00,2587,77,827,776,77,77,750,3,Rabale
25-10-2012 22:00,1979,59,633,593,59,59,573,3,Rabale
25-10-2012 23:00,1284,38,410,385,38,38,372,3,Rabale
26-10-2012 00:00,665,19,212,199,19,19,192,5,Rabale
26-10-2012 00:00,665,19,212,199,19,19,192,5,Rabale
26-10-2012 00:00,665,19,212,199,19,19,192,5,Rabale
26-10-2012 01:00,432,12,138,129,12,12,125,4,Rabale
26-10-2012 01:00,432,12,138,129,12,12,125,4,Rabale
26-10-2012 02:00,326,9,104,97,9,9,94,4,Rabale
26-10-2012 02:00,326,9,104,97,9,9,94,4,Rabale
26-10-2012 02:00,326,9,104,97,9,9,94,4,Rabale
26-10-2012 03:00,380,11,121,114,11,11,110,2,Rabale
26-10-2012 03:00,380,11,121,114,11,11,110,2,Rabale
26-10-2012 03:00,380,11,121,114,11,11,110,2,Rabale
26-10-2012 03:00,380,11,121,114,11,11,110,2,Rabale
26-10-2012 04:00,705,21,225,211,21,21,204,2,Rabale
26-10-2012 04:00,705,21,225,211,21,21,204,2,Rabale
26-10-2012 04:00,705,21,225,211,21,21,204,2,Rabale
26-10-2012 04:00,705,21,225,211,21,21,204,2,Rabale
26-10-2012 04:00,705,21,225,211,21,21,204,2,Rabale
26-10-2012 05:00,2430,72,777,729,72,72,704,4,Rabale
26-10-2012 05:00,2430,72,777,729,72,72,704,4,Rabale
26-10-2012 05:00,2430,72,777,729,72,72,704,4,Rabale
26-10-2012 05:00,2430,72,777,729,72,72,704,4,Rabale
26-10-2012 06:00,5426,162,1736,1627,162,162,1573,4,Rabale
26-10-2012 06:00,5426,162,1736,1627,162,162,1573,4,Rabale
26-10-2012 06:00,5426,162,1736,1627,162,162,1573,4,Rabale
26-10-2012 07:00,6499,194,2079,1949,194,194,1884,5,Rabale
26-10-2012 07:00,6499,194,2079,1949,194,194,1884,5,Rabale
26-10-2012 08:00,5856,175,1873,1756,175,175,1698,4,Rabale
26-10-2012 08:00,5856,175,1873,1756,175,175,1698,4,Rabale
26-10-2012 08:00,5856,175,1873,1756,175,175,1698,4,Rabale
26-10-2012 09:00,5234,157,1674,1570,157,157,1517,2,Rabale
26-10-2012 09:00,5234,157,1674,1570,157,157,1517,2,Rabale
26-10-2012 09:00,5234,157,1674,1570,157,157,1517,2,Rabale
26-10-2012 10:00,4695,140,1502,1408,140,140,1361,4,Rabale
26-10-2012 10:00,4695,140,1502,1408,140,140,1361,4,Rabale
26-10-2012 10:00,4695,140,1502,1408,140,140,1361,4,Rabale
26-10-2012 10:00,4695,140,1502,1408,140,140,1361,4,Rabale
26-10-2012 11:00,5341,160,1709,1602,160,160,1548,2,Rabale
26-10-2012 11:00,5341,160,1709,1602,160,160,1548,2,Rabale
26-10-2012 11:00,5341,160,1709,1602,160,160,1548,2,Rabale
26-10-2012 11:00,5341,160,1709,1602,160,160,1548,2,Rabale
26-10-2012 12:00,5943,178,1901,1782,178,178,1723,3,Rabale
26-10-2012 12:00,5943,178,1901,1782,178,178,1723,3,Rabale
26-10-2012 13:00,5874,176,1879,1762,176,176,1703,2,Rabale
26-10-2012 14:00,5879,176,1881,1763,176,176,1704,3,Rabale
26-10-2012 14:00,5879,176,1881,1763,176,176,1704,3,Rabale
26-10-2012 15:00,6060,181,1939,1818,181,181,1757,3,Rabale
26-10-2012 16:00,6348,190,2031,1904,190,190,1840,3,Rabale
26-10-2012 17:00,5955,178,1905,1786,178,178,1726,4,Rabale
26-10-2012 18:00,5341,160,1709,1602,160,160,1548,2,Rabale
26-10-2012 19:00,4144,124,1326,1243,124,124,1201,2,Rabale
26-10-2012 20:00,3249,97,1039,974,97,97,942,3,Rabale
26-10-2012 21:00,3017,90,965,905,90,90,874,3,Rabale
26-10-2012 22:00,2765,82,884,829,82,82,801,5,Rabale
26-10-2012 23:00,1894,56,606,568,56,56,549,3,Rabale
27-10-2012 00:00,1159,34,370,347,34,34,336,4,Rabale
27-10-2012 01:00,822,24,263,246,24,24,238,3,Rabale
27-10-2012 02:00,641,19,205,192,19,19,185,2,Rabale
27-10-2012 03:00,411,12,131,123,12,12,119,2,Rabale
27-10-2012 04:00,468,14,149,140,14,14,135,2,Rabale
27-10-2012 05:00,723,21,231,216,21,21,209,4,Rabale
27-10-2012 06:00,1415,42,452,424,42,42,410,3,Rabale
27-10-2012 07:00,2191,65,701,657,65,65,635,3,Rabale
27-10-2012 08:00,3185,95,1019,955,95,95,923,3,Rabale
27-10-2012 09:00,4076,122,1304,1222,122,122,1182,2,Rabale
27-10-2012 10:00,4522,135,1447,1356,135,135,1311,3,Rabale
27-10-2012 11:00,6012,180,1923,1803,180,180,1743,3,Rabale
27-10-2012 12:00,5975,179,1912,1792,179,179,1732,2,Rabale
27-10-2012 13:00,5307,159,1698,1592,159,159,1539,1,Rabale
27-10-2012 14:00,4678,140,1496,1403,140,140,1356,3,Rabale
27-10-2012 15:00,4405,132,1409,1321,132,132,1277,2,Rabale
27-10-2012 16:00,4403,132,1408,1320,132,132,1276,3,Rabale
27-10-2012 17:00,4311,129,1379,1293,129,129,1250,2,Rabale
27-10-2012 18:00,4198,125,1343,1259,125,125,1217,4,Rabale
27-10-2012 19:00,3475,104,1112,1042,104,104,1007,2,Rabale
27-10-2012 20:00,3078,92,984,923,92,92,892,3,Rabale
27-10-2012 21:00,2931,87,937,879,87,87,849,5,Rabale
27-10-2012 22:00,2941,88,941,882,88,88,852,2,Rabale
27-10-2012 23:00,2240,67,716,672,67,67,649,2,Rabale
28-10-2012 00:00,1564,46,500,469,46,46,453,4,Rabale
28-10-2012 01:00,795,23,254,238,23,23,230,4,Rabale
28-10-2012 02:00,447,13,143,134,13,13,129,2,Rabale
28-10-2012 03:00,443,13,141,132,13,13,128,3,Rabale
28-10-2012 04:00,330,9,105,99,9,9,95,4,Rabale
28-10-2012 05:00,453,13,144,135,13,13,131,4,Rabale
28-10-2012 06:00,755,22,241,226,22,22,218,4,Rabale
28-10-2012 07:00,953,28,304,285,28,28,276,4,Rabale
28-10-2012 08:00,1650,49,528,495,49,49,478,2,Rabale
28-10-2012 09:00,2442,73,781,732,73,73,708,2,Rabale
28-10-2012 10:00,3230,96,1033,969,96,96,936,4,Rabale
28-10-2012 11:00,3575,107,1144,1072,107,107,1036,2,Rabale
28-10-2012 12:00,4139,124,1324,1241,124,124,1200,2,Rabale
28-10-2012 13:00,3892,116,1245,1167,116,116,1128,4,Rabale
28-10-2012 14:00,3989,119,1276,1196,119,119,1156,4,Rabale
28-10-2012 15:00,4294,128,1374,1288,128,128,1245,3,Rabale
28-10-2012 16:00,4521,135,1446,1356,135,135,1311,3,Rabale
28-10-2012 17:00,4280,128,1369,1284,128,128,1241,2,Rabale
28-10-2012 18:00,3945,118,1262,1183,118,118,1144,2,Rabale
28-10-2012 19:00,3169,95,1014,950,95,95,919,1,Rabale
28-10-2012 20:00,2772,83,887,831,83,83,803,2,Rabale
28-10-2012 21:00,2213,66,708,663,66,66,641,3,Rabale
28-10-2012 22:00,1570,47,502,471,47,47,455,1,Rabale
28-10-2012 23:00,1065,31,340,319,31,31,308,5,Rabale
29-10-2012 00:00,530,15,169,159,15,15,153,4,Rabale
29-10-2012 01:00,331,9,105,99,9,9,95,5,Rabale
29-10-2012 02:00,270,8,86,81,8,8,78,1,Rabale
29-10-2012 03:00,316,9,101,94,9,9,91,3,Rabale
29-10-2012 04:00,799,23,255,239,23,23,231,5,Rabale
29-10-2012 05:00,2513,75,804,753,75,75,728,3,Rabale
29-10-2012 06:00,5503,165,1760,1650,165,165,1595,3,Rabale
29-10-2012 07:00,6642,199,2125,1992,199,199,1926,2,Rabale
29-10-2012 08:00,6195,185,1982,1858,185,185,1796,4,Rabale
29-10-2012 09:00,5246,157,1678,1573,157,157,1521,3,Rabale
29-10-2012 10:00,4460,133,1427,1338,133,133,1293,3,Rabale
29-10-2012 11:00,4580,137,1465,1374,137,137,1328,2,Rabale
29-10-2012 12:00,4771,143,1526,1431,143,143,1383,2,Rabale
29-10-2012 13:00,4836,145,1547,1450,145,145,1402,2,Rabale
29-10-2012 14:00,5138,154,1644,1541,154,154,1490,1,Rabale
29-10-2012 15:00,5606,168,1793,1681,168,168,1625,3,Rabale
29-10-2012 16:00,6120,183,1958,1836,183,183,1774,3,Rabale
29-10-2012 17:00,5985,179,1915,1795,179,179,1735,3,Rabale
29-10-2012 18:00,4418,132,1413,1325,132,132,1281,3,Rabale
29-10-2012 19:00,3089,92,988,926,92,92,895,4,Rabale
29-10-2012 20:00,2636,79,843,790,79,79,764,2,Rabale
29-10-2012 21:00,2117,63,677,635,63,63,613,3,Rabale
29-10-2012 22:00,1437,43,459,431,43,43,416,2,Rabale
29-10-2012 23:00,920,27,294,276,27,27,266,3,Rabale
30-10-2012 00:00,600,18,192,180,18,18,174,0,Rabale
30-10-2012 01:00,393,11,125,117,11,11,113,5,Rabale
30-10-2012 02:00,298,8,95,89,8,8,86,4,Rabale
30-10-2012 03:00,352,10,112,105,10,10,102,3,Rabale
30-10-2012 04:00,762,22,243,228,22,22,220,5,Rabale
30-10-2012 05:00,2519,75,806,755,75,75,730,3,Rabale
30-10-2012 06:00,5478,164,1752,1643,164,164,1588,3,Rabale
30-10-2012 07:00,6728,201,2152,2018,201,201,1951,4,Rabale
30-10-2012 08:00,5972,179,1911,1791,179,179,1731,2,Rabale
30-10-2012 09:00,5280,158,1689,1584,158,158,1531,2,Rabale
30-10-2012 10:00,4626,138,1480,1387,138,138,1341,4,Rabale
30-10-2012 11:00,4947,148,1583,1484,148,148,1434,2,Rabale
30-10-2012 12:00,5125,153,1640,1537,153,153,1486,3,Rabale
30-10-2012 13:00,5130,153,1641,1539,153,153,1487,4,Rabale
30-10-2012 14:00,5394,161,1726,1618,161,161,1564,3,Rabale
30-10-2012 15:00,5837,175,1867,1751,175,175,1692,2,Rabale
30-10-2012 16:00,6222,186,1991,1866,186,186,1804,3,Rabale
30-10-2012 17:00,5992,179,1917,1797,179,179,1737,4,Rabale
30-10-2012 18:00,4578,137,1464,1373,137,137,1327,3,Rabale
30-10-2012 19:00,3246,97,1038,973,97,97,941,3,Rabale
30-10-2012 20:00,2834,85,906,850,85,85,821,2,Rabale
30-10-2012 21:00,2578,77,824,773,77,77,747,3,Rabale
30-10-2012 22:00,1979,59,633,593,59,59,573,3,Rabale
30-10-2012 23:00,1326,39,424,397,39,39,384,4,Rabale
31-10-2012 00:00,541,16,173,162,16,16,156,2,Rabale
31-10-2012 01:00,346,10,110,103,10,10,100,3,Rabale
31-10-2012 02:00,265,7,84,79,7,7,76,5,Rabale
31-10-2012 03:00,338,10,108,101,10,10,98,1,Rabale
31-10-2012 04:00,765,22,244,229,22,22,221,5,Rabale
31-10-2012 05:00,2611,78,835,783,78,78,757,2,Rabale
31-10-2012 06:00,5577,167,1784,1673,167,167,1617,2,Rabale
31-10-2012 07:00,6908,207,2210,2072,207,207,2003,2,Rabale
31-10-2012 08:00,6079,182,1945,1823,182,182,1762,3,Rabale
31-10-2012 09:00,5309,159,1698,1592,159,159,1539,3,Rabale
31-10-2012 10:00,4567,137,1461,1370,137,137,1324,1,Rabale
31-10-2012 11:00,4804,144,1537,1441,144,144,1393,1,Rabale
31-10-2012 12:00,5041,151,1613,1512,151,151,1461,2,Rabale
31-10-2012 13:00,5051,151,1616,1515,151,151,1464,3,Rabale
31-10-2012 14:00,5274,158,1687,1582,158,158,1529,2,Rabale
31-10-2012 15:00,5936,178,1899,1780,178,178,1721,2,Rabale
31-10-2012 16:00,6128,183,1960,1838,183,183,1777,4,Rabale
31-10-2012 17:00,5821,174,1862,1746,174,174,1688,3,Rabale
31-10-2012 18:00,4040,121,1292,1212,121,121,1171,2,Rabale
31-10-2012 19:00,2711,81,867,813,81,81,786,2,Rabale
31-10-2012 20:00,2690,80,860,807,80,80,780,3,Rabale
31-10-2012 21:00,2539,76,812,761,76,76,736,2,Rabale
31-10-2012 22:00,1925,57,616,577,57,57,558,3,Rabale
31-10-2012 23:00,1471,44,470,441,44,44,426,2,Rabale
01-11-2012 00:00,716,21,229,214,21,21,207,3,Rabale
01-11-2012 01:00,453,13,144,135,13,13,131,4,Rabale
01-11-2012 02:00,324,9,103,97,9,9,93,4,Rabale
